Order_Item_ID,Order_ID,Menu_ID,Quantity,Selling_Price_Per_Item,Discount_Item,GST_Item,Net_Amount_Item
188822,101567,11534,1,496.05,0.0,24.8,520.85
188823,101567,11536,1,762.85,0.0,38.14,800.99
188824,101567,11533,1,567.38,28.37,26.95,565.96
188825,101568,39065,1,975.41,0.0,48.77,1024.18
188826,101569,3579,1,406.06,0.0,20.3,426.36
188827,101569,3582,2,825.6,0.0,82.56,1733.76
188828,101569,3581,2,932.24,0.0,93.22,1957.7
188829,101569,3584,2,954.42,47.72,90.67,1904.07
188830,101570,9990,1,1143.72,0.0,57.19,1200.91
188831,101571,28428,2,861.27,0.0,86.13,1808.67
188832,101571,28424,2,209.41,0.0,20.94,439.76
188833,101571,28431,1,1361.77,0.0,68.09,1429.86
188834,101572,13807,2,265.7,0.0,26.57,557.97
188835,101572,13811,1,788.32,0.0,39.42,827.74
188836,101573,23830,2,99.4,0.0,9.94,208.74
188837,101573,23840,2,140.15,0.0,14.02,294.32
188838,101574,1847,1,311.9,0.0,15.59,327.48999999999995
188839,101575,14799,1,627.01,0.0,31.35,658.36
188840,101575,14804,2,346.98,0.0,34.7,728.6600000000001
188841,101576,28983,1,520.29,0.0,26.01,546.3
188842,101576,28988,1,688.7,0.0,34.44,723.1400000000001
188843,101576,28987,1,100.02,5.0,4.75,99.77
188844,101577,9056,2,757.08,0.0,75.71,1589.8700000000001
188845,101577,9064,2,1259.09,0.0,125.91,2644.0899999999997
188846,101578,35362,2,403.33,20.17,38.32,804.64
188847,101578,35365,1,242.78,12.14,11.53,242.17
188848,101578,35370,2,221.21,11.06,21.02,441.32
188849,101579,19763,1,535.6,0.0,26.78,562.38
188850,101580,3354,1,506.96,0.0,25.35,532.31
188851,101580,3356,2,1070.13,0.0,107.01,2247.2700000000004
188852,101581,10538,1,553.8,27.69,26.31,552.4199999999998
188853,101581,10547,2,1025.54,0.0,102.55,2153.63
188854,101582,13563,2,683.0,0.0,68.3,1434.3
188855,101583,33576,2,978.66,48.93,92.97,1952.43
188856,101583,33583,2,740.15,0.0,74.02,1554.32
188857,101584,751,1,611.55,0.0,30.58,642.13
188858,101585,24990,1,596.64,0.0,29.83,626.47
188859,101586,12692,2,720.83,0.0,72.08,1513.74
188860,101587,8695,2,329.33,0.0,32.93,691.5899999999999
188861,101587,8689,2,133.86,0.0,13.39,281.11
188862,101588,35991,1,859.98,0.0,43.0,902.98
188863,101589,11803,1,748.14,0.0,37.41,785.55
188864,101590,36143,1,498.63,24.93,23.69,497.39
188865,101590,36146,1,196.98,0.0,9.85,206.82999999999998
188866,101590,36140,1,624.47,0.0,31.22,655.69
188867,101590,36147,1,223.38,0.0,11.17,234.54999999999998
188868,101591,26987,2,1043.67,0.0,104.37,2191.71
188869,101591,26988,2,188.72,0.0,18.87,396.31
188870,101592,11562,2,816.05,0.0,81.61,1713.7099999999998
188871,101592,11559,2,342.17,0.0,34.22,718.5600000000001
188872,101593,23600,1,270.43,0.0,13.52,283.95
188873,101594,26851,1,679.68,0.0,33.98,713.66
188874,101594,26849,1,1214.67,0.0,60.73,1275.4
188875,101595,37759,2,770.37,38.52,73.19,1536.89
188876,101596,36932,1,174.65,0.0,8.73,183.38
188877,101597,2532,1,370.93,0.0,18.55,389.48
188878,101598,12877,2,528.07,0.0,52.81,1108.95
188879,101598,12876,1,1155.48,0.0,57.77,1213.25
188880,101599,16420,1,861.89,43.09,40.94,859.74
188881,101600,7066,1,988.28,0.0,49.41,1037.69
188882,101601,19254,2,858.79,0.0,85.88,1803.46
188883,101601,19250,1,482.61,0.0,24.13,506.74
188884,101601,19259,1,866.76,0.0,43.34,910.1
188885,101601,19249,1,337.19,0.0,16.86,354.05
188886,101602,37889,2,218.72,0.0,21.87,459.31
188887,101602,37882,1,755.53,0.0,37.78,793.31
188888,101603,28406,2,298.95,14.95,28.4,596.4
188889,101603,28405,2,1308.85,0.0,130.88,2748.58
188890,101603,28403,2,157.28,7.86,14.94,313.78
188891,101603,28404,1,1272.59,0.0,63.63,1336.22
188892,101604,16351,1,1296.6,0.0,64.83,1361.4299999999998
188893,101604,16347,2,245.16,0.0,24.52,514.84
188894,101605,33337,2,375.5,18.78,35.67,749.11
188895,101605,33339,1,524.92,0.0,26.25,551.17
188896,101605,33340,2,476.33,0.0,47.63,1000.29
188897,101605,33338,1,693.69,0.0,34.68,728.37
188898,101605,33336,2,584.88,0.0,58.49,1228.25
188899,101606,11162,2,289.03,14.45,27.46,576.62
188900,101606,11161,1,726.56,0.0,36.33,762.89
188901,101607,2748,1,677.16,33.86,32.16,675.4599999999999
188902,101608,2675,2,558.18,0.0,55.82,1172.1799999999998
188903,101609,17699,1,240.85,0.0,12.04,252.89
188904,101609,17702,1,257.13,0.0,12.86,269.99
188905,101610,5050,2,210.75,0.0,21.08,442.58
188906,101611,21321,2,658.9,0.0,65.89,1383.69
188907,101612,32455,1,454.03,22.7,21.57,452.9
188908,101612,32452,1,313.79,0.0,15.69,329.48
188909,101612,32453,1,1082.88,0.0,54.14,1137.0200000000002
188910,101613,1737,2,438.61,0.0,43.86,921.08
188911,101614,25912,1,91.82,0.0,4.59,96.41
188912,101615,40149,2,947.39,0.0,94.74,1989.52
188913,101615,40144,1,899.42,0.0,44.97,944.39
188914,101616,19046,1,649.26,0.0,32.46,681.72
188915,101616,19044,2,207.0,0.0,20.7,434.7
188916,101617,15116,1,737.1,0.0,36.86,773.96
188917,101618,7674,2,312.72,0.0,31.27,656.71
188918,101619,15294,1,1347.94,0.0,67.4,1415.3400000000001
188919,101619,15298,2,280.96,0.0,28.1,590.02
188920,101620,25821,1,933.95,0.0,46.7,980.6500000000001
188921,101621,39291,2,786.44,0.0,78.64,1651.5200000000002
188922,101621,39289,1,234.78,0.0,11.74,246.52
188923,101622,14923,1,474.68,0.0,23.73,498.41
188924,101623,30861,1,1001.63,0.0,50.08,1051.71
188925,101623,30872,2,825.0,0.0,82.5,1732.5
188926,101624,7063,1,213.4,0.0,10.67,224.07
188927,101624,7064,2,316.68,0.0,31.67,665.03
188928,101625,12799,2,244.22,0.0,24.42,512.86
188929,101625,12798,1,1134.56,0.0,56.73,1191.29
188930,101625,12801,1,191.98,0.0,9.6,201.57999999999998
188931,101625,12800,1,564.02,0.0,28.2,592.22
188932,101626,19656,1,729.24,0.0,36.46,765.7
188933,101627,25916,2,449.56,0.0,44.96,944.08
188934,101627,25918,2,799.32,0.0,79.93,1678.5700000000002
188935,101628,25815,1,1053.37,52.67,50.03,1050.73
188936,101629,3106,2,400.97,20.05,38.09,799.9300000000001
188937,101629,3111,2,959.23,0.0,95.92,2014.38
188938,101630,12091,1,568.94,0.0,28.45,597.3900000000001
188939,101630,12085,1,262.67,0.0,13.13,275.8
188940,101630,12093,1,212.16,0.0,10.61,222.76999999999998
188941,101630,12088,2,387.83,0.0,38.78,814.4399999999999
188942,101630,12097,2,405.14,20.26,38.49,808.25
188943,101631,27655,2,1042.4,0.0,104.24,2189.04
188944,101631,27658,2,639.73,0.0,63.97,1343.43
188945,101632,38233,2,175.92,0.0,17.59,369.42999999999995
188946,101633,27746,1,670.29,0.0,33.51,703.8
188947,101634,2628,1,340.05,17.0,16.15,339.2
188948,101635,9574,2,452.92,0.0,45.29,951.13
188949,101636,5541,1,165.49,0.0,8.27,173.76000000000002
188950,101636,5538,2,557.3,0.0,55.73,1170.33
188951,101637,17609,2,636.06,0.0,63.61,1335.7299999999998
188952,101637,17607,1,405.08,20.25,19.24,404.07
188953,101637,17600,2,415.66,0.0,41.57,872.8900000000001
188954,101637,17610,2,381.3,19.07,36.22,760.6800000000001
188955,101638,925,2,498.25,0.0,49.83,1046.33
188956,101638,923,2,1104.0,0.0,110.4,2318.4
188957,101639,2607,1,723.44,0.0,36.17,759.61
188958,101639,2606,2,530.53,0.0,53.05,1114.11
188959,101640,3998,2,1015.53,0.0,101.55,2132.61
188960,101640,3990,2,192.08,0.0,19.21,403.37
188961,101641,26054,2,189.24,0.0,18.92,397.40000000000003
188962,101641,26057,2,613.29,0.0,61.33,1287.9099999999999
188963,101642,36700,2,963.5,48.18,91.53,1922.17
188964,101642,36699,1,480.59,0.0,24.03,504.62
188965,101642,36705,1,561.4,0.0,28.07,589.47
188966,101642,36704,2,245.68,12.28,23.34,490.14
188967,101643,1753,1,1028.45,0.0,51.42,1079.8700000000001
188968,101643,1757,2,497.34,0.0,49.73,1044.4099999999999
188969,101643,1750,2,721.82,36.09,68.57,1440.03
188970,101644,20560,1,724.06,0.0,36.2,760.26
188971,101644,20562,1,496.77,0.0,24.84,521.61
188972,101645,7354,2,644.36,0.0,64.44,1353.16
188973,101646,5977,1,284.87,0.0,14.24,299.11
188974,101647,21935,2,783.31,0.0,78.33,1644.9499999999998
188975,101647,21930,2,837.85,41.89,79.6,1671.52
188976,101647,21931,1,155.65,7.78,7.39,155.26
188977,101648,5470,1,951.18,0.0,47.56,998.74
188978,101649,4116,2,354.89,0.0,35.49,745.27
188979,101649,4121,2,316.37,0.0,31.64,664.38
188980,101650,32102,1,260.32,0.0,13.02,273.34
188981,101650,32103,1,767.97,0.0,38.4,806.37
188982,101651,5472,1,772.49,0.0,38.62,811.11
188983,101652,2303,1,832.48,41.62,39.54,830.4
188984,101652,2299,2,670.61,33.53,63.71,1337.8700000000001
188985,101653,16848,1,671.44,33.57,31.89,669.76
188986,101654,106,1,714.96,0.0,35.75,750.71
188987,101654,107,2,1225.95,0.0,122.6,2574.5
188988,101655,27353,1,179.62,0.0,8.98,188.6
188989,101655,27346,1,551.47,27.57,26.2,550.1
188990,101656,10222,2,453.73,22.69,43.1,905.1800000000001
188991,101657,24221,2,634.92,0.0,63.49,1333.33
188992,101657,24222,1,361.54,18.08,17.17,360.63000000000005
188993,101658,10401,2,681.3,34.06,64.72,1359.2
188994,101658,10400,1,539.97,0.0,27.0,566.97
188995,101658,10411,1,354.17,0.0,17.71,371.88
188996,101659,9521,2,242.01,12.1,22.99,482.81
188997,101659,9519,1,794.18,0.0,39.71,833.89
188998,101659,9520,2,944.88,47.24,89.76,1885.04
188999,101659,9518,1,966.13,0.0,48.31,1014.44
189000,101660,14984,1,990.56,49.53,47.05,988.0799999999999
189001,101661,20657,2,800.94,0.0,80.09,1681.97
189002,101662,7390,1,438.48,0.0,21.92,460.40000000000003
189003,101662,7388,2,308.89,0.0,30.89,648.67
189004,101663,36840,1,196.05,9.8,9.31,195.56
189005,101664,36995,2,596.03,0.0,59.6,1251.6599999999999
189006,101664,36992,1,791.82,0.0,39.59,831.4100000000001
189007,101664,36991,1,653.27,0.0,32.66,685.93
189008,101664,36994,1,336.83,0.0,16.84,353.66999999999996
189009,101665,6968,2,409.63,20.48,38.91,817.2099999999999
189010,101665,6971,1,774.38,0.0,38.72,813.1
189011,101666,35352,1,219.1,0.0,10.96,230.06
189012,101667,30820,1,1308.19,0.0,65.41,1373.6000000000001
189013,101667,30822,2,463.68,23.18,44.05,925.05
189014,101668,8694,2,95.03,0.0,9.5,199.56
189015,101668,8695,2,329.33,0.0,32.93,691.5899999999999
189016,101668,8689,1,133.86,0.0,6.69,140.55
189017,101669,19356,2,969.47,0.0,96.95,2035.89
189018,101670,8429,2,588.86,0.0,58.89,1236.6100000000001
189019,101671,12848,1,371.39,0.0,18.57,389.96
189020,101672,30802,2,128.93,0.0,12.89,270.75
189021,101672,30805,1,379.44,0.0,18.97,398.40999999999997
189022,101673,38133,1,802.47,0.0,40.12,842.59
189023,101673,38128,2,582.47,0.0,58.25,1223.19
189024,101674,25714,1,205.22,0.0,10.26,215.48
189025,101675,23676,2,849.16,0.0,84.92,1783.24
189026,101675,23682,1,446.2,0.0,22.31,468.51
189027,101676,25149,1,785.17,0.0,39.26,824.43
189028,101676,25147,2,353.38,0.0,35.34,742.1
189029,101676,25154,1,764.28,38.21,36.3,762.3699999999999
189030,101677,29263,2,515.16,0.0,51.52,1081.84
189031,101678,39284,1,522.37,26.12,24.81,521.06
189032,101678,39283,1,654.51,0.0,32.73,687.24
189033,101679,24221,1,634.92,0.0,31.75,666.67
189034,101680,11382,2,624.45,0.0,62.45,1311.3500000000001
189035,101680,11380,1,689.89,0.0,34.49,724.38
189036,101681,33488,2,781.25,39.06,74.22,1558.6000000000001
189037,101681,33479,2,251.24,0.0,25.12,527.6
189038,101681,33476,1,197.1,0.0,9.86,206.95999999999998
189039,101682,25823,2,789.0,0.0,78.9,1656.9
189040,101683,31350,1,746.8,0.0,37.34,784.14
189041,101683,31348,2,288.15,0.0,28.81,605.1099999999999
189042,101684,3141,1,294.37,0.0,14.72,309.09000000000003
189043,101684,3146,1,346.89,0.0,17.34,364.22999999999996
189044,101684,3142,2,561.78,0.0,56.18,1179.74
189045,101684,3145,2,613.73,0.0,61.37,1288.83
189046,101685,24810,2,887.42,0.0,88.74,1863.58
189047,101686,29909,2,515.85,0.0,51.59,1083.29
189048,101687,37936,1,576.11,28.81,27.37,574.6700000000001
189049,101688,15656,1,539.36,0.0,26.97,566.33
189050,101689,567,1,719.68,0.0,35.98,755.66
189051,101689,573,2,847.49,0.0,84.75,1779.73
189052,101690,1689,1,664.61,0.0,33.23,697.84
189053,101690,1693,2,604.87,0.0,60.49,1270.23
189054,101691,12727,1,384.56,0.0,19.23,403.79
189055,101691,12724,1,658.72,0.0,32.94,691.6600000000001
189056,101692,29048,1,480.68,0.0,24.03,504.71000000000004
189057,101692,29050,1,862.21,0.0,43.11,905.32
189058,101693,21548,1,285.09,0.0,14.25,299.34
189059,101694,30802,1,128.93,6.45,6.12,128.6
189060,101694,30804,2,216.56,0.0,21.66,454.78000000000003
189061,101694,30803,2,139.7,0.0,13.97,293.37
189062,101694,30806,1,315.96,0.0,15.8,331.76
189063,101694,30797,1,1164.16,58.21,55.3,1161.25
189064,101695,21895,2,699.47,0.0,69.95,1468.89
189065,101696,17144,1,191.53,0.0,9.58,201.11
189066,101697,29017,2,834.3,41.72,79.26,1664.4199999999998
189067,101698,8949,1,338.68,0.0,16.93,355.61
189068,101698,8950,1,476.07,0.0,23.8,499.87
189069,101698,8951,1,250.44,0.0,12.52,262.96
189070,101698,8946,2,1278.56,0.0,127.86,2684.98
189071,101699,32764,1,651.39,0.0,32.57,683.96
189072,101699,32763,1,267.89,13.39,12.73,267.23
189073,101700,18934,2,779.64,0.0,77.96,1637.24
189074,101700,18932,1,667.86,0.0,33.39,701.25
189075,101701,32766,2,417.69,0.0,41.77,877.15
189076,101701,32763,1,267.89,0.0,13.39,281.28
189077,101702,20861,2,759.05,0.0,75.91,1594.01
189078,101702,20860,1,988.44,49.42,46.95,985.9700000000001
189079,101702,20865,2,696.1,0.0,69.61,1461.81
189080,101703,35873,1,553.59,0.0,27.68,581.27
189081,101703,35869,2,1085.33,54.27,103.11,2165.23
189082,101703,35872,1,77.02,0.0,3.85,80.86999999999999
189083,101703,35876,1,607.31,0.0,30.37,637.68
189084,101704,3512,1,1076.69,0.0,53.83,1130.52
189085,101705,28429,2,951.1,0.0,95.11,1997.31
189086,101706,34080,1,243.58,0.0,12.18,255.76000000000002
189087,101707,1842,2,481.75,0.0,48.18,1011.68
189088,101708,36933,1,442.45,0.0,22.12,464.57
189089,101709,23540,2,486.51,0.0,48.65,1021.67
189090,101709,23538,2,180.95,0.0,18.09,379.98999999999995
189091,101710,24728,2,423.87,0.0,42.39,890.13
189092,101711,15125,1,944.28,0.0,47.21,991.49
189093,101711,15123,1,253.33,0.0,12.67,266.0
189094,101712,29736,1,1261.05,63.05,59.9,1257.9
189095,101712,29742,2,149.07,7.45,14.16,297.40000000000003
189096,101713,2833,1,154.74,0.0,7.74,162.48000000000002
189097,101714,39560,1,448.06,0.0,22.4,470.46
189098,101714,39564,1,147.27,0.0,7.36,154.63000000000002
189099,101714,39559,2,499.56,0.0,49.96,1049.08
189100,101714,39558,2,547.08,0.0,54.71,1148.8700000000001
189101,101715,5087,2,761.6,38.08,72.35,1519.3899999999999
189102,101715,5079,2,476.06,0.0,47.61,999.73
189103,101715,5077,2,698.71,0.0,69.87,1467.29
189104,101716,28814,2,1090.13,0.0,109.01,2289.2700000000004
189105,101717,30837,2,770.95,0.0,77.1,1619.0
189106,101718,11507,2,1375.62,0.0,137.56,2888.7999999999997
189107,101718,11511,1,767.93,38.4,36.48,766.01
189108,101719,20525,2,293.71,0.0,29.37,616.79
189109,101719,20523,2,1200.45,0.0,120.05,2520.9500000000003
189110,101720,11539,2,274.01,0.0,27.4,575.42
189111,101721,15739,1,192.72,0.0,9.64,202.36
189112,101721,15738,1,584.44,0.0,29.22,613.6600000000001
189113,101722,32863,1,459.43,0.0,22.97,482.4
189114,101722,32864,2,1020.87,51.04,96.98,2036.64
189115,101723,27826,1,643.72,0.0,32.19,675.9100000000001
189116,101723,27825,2,227.06,0.0,22.71,476.83
189117,101723,27830,2,168.86,0.0,16.89,354.61
189118,101723,27816,2,557.35,0.0,55.74,1170.44
189119,101723,27817,2,122.53,0.0,12.25,257.31
189120,101724,36156,1,331.5,0.0,16.57,348.07
189121,101725,25811,1,376.95,0.0,18.85,395.8
189122,101725,25815,2,1053.37,0.0,105.34,2212.08
189123,101726,38799,2,205.41,0.0,20.54,431.36
189124,101727,34936,1,873.85,0.0,43.69,917.54
189125,101728,15106,1,892.96,0.0,44.65,937.61
189126,101728,15109,1,119.0,0.0,5.95,124.95
189127,101729,36813,2,123.36,0.0,12.34,259.06
189128,101729,36818,1,576.56,0.0,28.83,605.39
189129,101730,30874,1,166.75,0.0,8.34,175.09
189130,101730,30877,1,219.23,0.0,10.96,230.19
189131,101730,30876,2,549.52,27.48,52.2,1096.28
189132,101731,5673,2,781.2,0.0,78.12,1640.52
189133,101731,5679,2,1195.63,0.0,119.56,2510.82
189134,101732,10278,1,1145.75,0.0,57.29,1203.04
189135,101733,5545,1,1364.73,0.0,68.24,1432.97
189136,101733,5546,2,434.65,0.0,43.47,912.77
189137,101733,5539,1,718.63,0.0,35.93,754.56
189138,101734,39125,2,1164.99,0.0,116.5,2446.48
189139,101735,40034,1,803.17,0.0,40.16,843.3299999999999
189140,101735,40038,1,362.41,18.12,17.21,361.5
189141,101735,40030,2,433.61,0.0,43.36,910.58
189142,101735,40033,1,353.94,0.0,17.7,371.64
189143,101736,27270,1,1106.37,0.0,55.32,1161.6899999999998
189144,101736,27271,1,508.83,0.0,25.44,534.27
189145,101737,11797,2,629.08,0.0,62.91,1321.0700000000002
189146,101737,11795,2,560.67,0.0,56.07,1177.4099999999999
189147,101738,5453,2,366.47,0.0,36.65,769.59
189148,101739,21526,2,821.95,41.1,78.09,1639.79
189149,101739,21527,2,139.98,0.0,14.0,293.96
189150,101740,12496,2,140.16,0.0,14.02,294.34
189151,101740,12493,1,975.71,0.0,48.79,1024.5
189152,101740,12494,1,325.19,0.0,16.26,341.45
189153,101740,12489,1,515.02,25.75,24.46,513.73
189154,101741,25878,1,625.19,0.0,31.26,656.45
189155,101741,25883,2,734.04,0.0,73.4,1541.48
189156,101742,4803,1,341.47,0.0,17.07,358.54
189157,101742,4802,2,1309.83,0.0,130.98,2750.64
189158,101742,4801,1,505.86,0.0,25.29,531.15
189159,101743,17799,2,293.5,0.0,29.35,616.35
189160,101743,17803,2,486.58,0.0,48.66,1021.8199999999999
189161,101744,12632,2,212.85,0.0,21.29,446.99
189162,101744,12635,1,797.68,0.0,39.88,837.56
189163,101745,9773,1,734.27,36.71,34.88,732.4399999999999
189164,101746,12670,2,353.19,0.0,35.32,741.7
189165,101746,12668,1,315.11,0.0,15.76,330.87
189166,101747,20925,1,580.64,0.0,29.03,609.67
189167,101748,34503,2,629.76,0.0,62.98,1322.5
189168,101748,34502,2,306.6,0.0,30.66,643.86
189169,101749,21450,2,481.19,0.0,48.12,1010.5
189170,101749,21449,1,610.16,0.0,30.51,640.67
189171,101749,21447,2,639.36,0.0,63.94,1342.66
189172,101749,21448,1,265.11,0.0,13.26,278.37
189173,101750,25646,2,923.54,0.0,92.35,1939.4299999999998
189174,101750,25650,2,1286.55,64.33,122.22,2566.66
189175,101751,4276,1,1018.86,0.0,50.94,1069.8
189176,101752,37391,2,260.91,0.0,26.09,547.9100000000001
189177,101752,37397,2,907.63,0.0,90.76,1906.02
189178,101753,19138,1,823.56,41.18,39.12,821.5
189179,101754,38448,1,786.74,0.0,39.34,826.08
189180,101754,38446,2,606.49,0.0,60.65,1273.63
189181,101755,4230,1,1347.4,0.0,67.37,1414.77
189182,101755,4228,1,973.45,0.0,48.67,1022.12
189183,101756,26053,1,857.86,0.0,42.89,900.75
189184,101756,26055,1,1070.27,0.0,53.51,1123.78
189185,101757,5478,2,877.48,43.87,83.36,1750.58
189186,101757,5471,1,690.21,0.0,34.51,724.72
189187,101758,4781,2,587.42,0.0,58.74,1233.58
189188,101758,4784,2,514.71,0.0,51.47,1080.89
189189,101759,13495,1,803.85,40.19,38.18,801.84
189190,101759,13496,1,226.56,0.0,11.33,237.89000000000001
189191,101760,12696,2,961.49,0.0,96.15,2019.13
189192,101761,30022,1,561.96,0.0,28.1,590.0600000000001
189193,101762,26053,2,857.86,0.0,85.79,1801.51
189194,101762,26054,1,189.24,0.0,9.46,198.70000000000002
189195,101762,26055,2,1070.27,0.0,107.03,2247.57
189196,101763,25696,1,686.19,0.0,34.31,720.5
189197,101763,25694,1,719.11,0.0,35.96,755.07
189198,101764,7376,2,410.92,20.55,39.04,819.78
189199,101764,7373,1,775.35,0.0,38.77,814.12
189200,101765,4234,2,1038.02,51.9,98.61,2070.85
189201,101765,4227,2,860.9,0.0,86.09,1807.8899999999999
189202,101766,5479,1,919.05,0.0,45.95,965.0
189203,101766,5480,2,499.67,0.0,49.97,1049.31
189204,101767,36921,1,1062.06,0.0,53.1,1115.1599999999999
189205,101768,17833,1,1103.53,0.0,55.18,1158.71
189206,101768,17829,2,427.03,0.0,42.7,896.76
189207,101768,17840,2,1332.39,0.0,133.24,2798.0200000000004
189208,101768,17832,2,911.15,0.0,91.12,1913.42
189209,101768,17839,1,617.66,30.88,29.34,616.12
189210,101769,30857,1,611.31,0.0,30.57,641.88
189211,101770,16987,2,1050.41,0.0,105.04,2205.86
189212,101771,21672,1,703.34,0.0,35.17,738.51
189213,101772,3605,2,497.36,0.0,49.74,1044.46
189214,101772,3606,2,1048.22,0.0,104.82,2201.26
189215,101772,3602,2,359.04,17.95,34.11,716.2900000000001
189216,101772,3603,1,836.89,0.0,41.84,878.73
189217,101773,5483,2,595.02,29.75,56.53,1187.07
189218,101774,34427,2,193.77,0.0,19.38,406.92
189219,101774,34435,1,559.09,0.0,27.95,587.0400000000001
189220,101775,39421,1,940.27,0.0,47.01,987.28
189221,101775,39419,1,640.13,0.0,32.01,672.14
189222,101775,39415,2,585.29,0.0,58.53,1229.11
189223,101776,14703,1,321.64,16.08,15.28,320.84
189224,101776,14706,2,488.43,0.0,48.84,1025.7
189225,101776,14702,2,992.37,0.0,99.24,2083.98
189226,101776,14705,1,376.6,0.0,18.83,395.43
189227,101777,40361,1,131.67,6.58,6.25,131.33999999999997
189228,101778,18386,2,677.32,0.0,67.73,1422.3700000000001
189229,101778,18387,2,805.25,40.26,76.5,1606.48
189230,101778,18385,2,502.7,0.0,50.27,1055.67
189231,101778,18383,2,671.7,0.0,67.17,1410.5700000000002
189232,101779,21003,1,627.36,31.37,29.8,625.79
189233,101780,8693,1,333.95,0.0,16.7,350.65
189234,101780,8692,2,903.6,45.18,85.84,1802.68
189235,101781,8998,2,317.76,0.0,31.78,667.3
189236,101781,8997,1,568.16,0.0,28.41,596.5699999999999
189237,101782,24718,1,484.26,24.21,23.0,483.05
189238,101783,22503,1,164.54,8.23,7.82,164.13
189239,101784,38653,1,565.54,0.0,28.28,593.8199999999999
189240,101785,9320,1,588.75,0.0,29.44,618.19
189241,101786,32023,2,1090.32,0.0,109.03,2289.67
189242,101787,10886,1,996.64,0.0,49.83,1046.47
189243,101788,36087,1,170.28,0.0,8.51,178.79
189244,101788,36083,1,636.96,0.0,31.85,668.8100000000001
189245,101789,37931,1,1328.65,0.0,66.43,1395.0800000000002
189246,101789,37928,2,726.02,0.0,72.6,1524.6399999999999
189247,101789,37921,1,247.71,0.0,12.39,260.1
189248,101789,37922,2,525.09,0.0,52.51,1102.69
189249,101789,37927,2,555.84,0.0,55.58,1167.26
189250,101790,10136,1,548.47,0.0,27.42,575.89
189251,101790,10138,1,137.99,0.0,6.9,144.89000000000001
189252,101790,10131,1,362.68,0.0,18.13,380.81
189253,101790,10130,2,344.81,0.0,34.48,724.1
189254,101791,17699,1,240.85,0.0,12.04,252.89
189255,101791,17701,1,520.85,0.0,26.04,546.89
189256,101792,28058,2,381.12,0.0,38.11,800.35
189257,101792,28060,2,367.99,0.0,36.8,772.78
189258,101792,28053,2,392.31,0.0,39.23,823.85
189259,101793,8439,2,374.68,0.0,37.47,786.83
189260,101793,8436,1,126.23,6.31,6.0,125.92
189261,101794,17749,1,913.36,45.67,43.38,911.07
189262,101794,17753,1,545.79,0.0,27.29,573.0799999999999
189263,101795,31504,1,135.08,6.75,6.42,134.75
189264,101796,31771,2,959.26,47.96,91.13,1913.73
189265,101796,31772,1,802.4,0.0,40.12,842.52
189266,101797,24460,2,141.36,0.0,14.14,296.86
189267,101797,24467,1,331.37,0.0,16.57,347.94
189268,101798,38958,1,673.16,0.0,33.66,706.8199999999999
189269,101798,38959,2,996.92,0.0,99.69,2093.5299999999997
189270,101798,38957,2,422.14,0.0,42.21,886.49
189271,101798,38962,1,217.37,10.87,10.33,216.83
189272,101799,6447,1,324.08,0.0,16.2,340.28
189273,101800,30074,2,660.12,0.0,66.01,1386.25
189274,101800,30077,1,835.47,0.0,41.77,877.24
189275,101801,26312,1,844.09,0.0,42.2,886.2900000000001
189276,101802,38853,1,284.23,0.0,14.21,298.44
189277,101803,28406,1,298.95,0.0,14.95,313.9
189278,101804,3818,1,293.22,14.66,13.93,292.49
189279,101805,15781,1,181.17,9.06,8.61,180.71999999999997
189280,101806,16505,2,1408.07,0.0,140.81,2956.95
189281,101807,16379,1,343.18,0.0,17.16,360.34000000000003
189282,101808,19548,2,1021.67,0.0,102.17,2145.5099999999998
189283,101809,17925,2,611.22,0.0,61.12,1283.56
189284,101810,14935,1,567.86,0.0,28.39,596.25
189285,101811,40102,2,448.06,0.0,44.81,940.9300000000001
189286,101811,40104,1,272.21,13.61,12.93,271.53
189287,101811,40101,1,662.26,0.0,33.11,695.37
189288,101811,40103,1,741.62,0.0,37.08,778.7
189289,101812,1849,1,800.07,0.0,40.0,840.07
189290,101813,8650,2,1382.23,69.11,131.31,2757.55
189291,101813,8652,2,425.0,0.0,42.5,892.5
189292,101813,8647,1,1055.11,0.0,52.76,1107.87
189293,101813,8653,1,713.08,0.0,35.65,748.73
189294,101813,8654,1,352.03,0.0,17.6,369.63
189295,101814,3390,1,1105.35,0.0,55.27,1160.62
189296,101815,9584,2,286.38,0.0,28.64,601.4
189297,101815,9585,1,457.95,0.0,22.9,480.84999999999997
189298,101816,1585,1,465.6,0.0,23.28,488.88
189299,101816,1586,1,1072.28,0.0,53.61,1125.8899999999999
189300,101816,1581,2,448.15,0.0,44.81,941.1099999999999
189301,101817,29440,2,816.94,0.0,81.69,1715.5700000000002
189302,101818,13328,1,289.14,0.0,14.46,303.59999999999997
189303,101818,13330,1,239.24,11.96,11.36,238.64
189304,101819,25353,1,526.36,0.0,26.32,552.6800000000001
189305,101819,25356,1,245.06,0.0,12.25,257.31
189306,101820,37477,2,474.81,23.74,45.11,947.25
189307,101820,37473,2,693.79,0.0,69.38,1456.96
189308,101821,27735,1,262.47,0.0,13.12,275.59000000000003
189309,101821,27737,1,594.76,0.0,29.74,624.5
189310,101822,4944,1,637.95,31.9,30.3,636.35
189311,101822,4945,1,509.14,0.0,25.46,534.6
189312,101823,19945,1,509.08,0.0,25.45,534.53
