Review_ID,Order_ID,Customer_ID,Restaurant_ID,Food_Rating,Delivery_Rating,Review_Text,Sentiment,Likes
18018,55792,10153,2125,2,2,Bad.,Negative,16
18019,191623,11485,1306,1,1,Terrible.,Negative,3
18020,1980,9645,1089,3,3,Okay.,Neutral,16
18021,145558,8809,1944,1,1,Terrible.,Negative,17
18022,13446,6670,1322,2,2,Bad.,Negative,12
18023,138554,23173,2630,4,4,Good.,Positive,4
18024,112984,1044,1171,3,3,Okay.,Neutral,14
18025,189118,1125,1728,4,4,Good.,Positive,13
18026,63649,11241,3270,1,1,Terrible.,Negative,5
18027,161749,7146,2577,2,2,Bad.,Negative,17
18028,144842,135,1184,4,4,Good.,Positive,13
18029,195905,2873,831,5,5,Excellent!,Positive,18
18030,60863,6059,1408,3,3,Okay.,Neutral,13
18031,78853,13034,289,4,4,Good.,Positive,13
18032,25216,24585,1658,5,5,Excellent!,Positive,16
18033,74394,16364,3821,3,3,Okay.,Neutral,15
18034,199881,6123,513,1,1,Terrible.,Negative,6
18035,105233,21060,1681,2,2,Bad.,Negative,10
18036,26896,2568,3467,4,4,Good.,Positive,16
18037,60128,21486,1260,2,2,Bad.,Negative,1
18038,183874,3628,1621,5,5,Excellent!,Positive,16
18039,71862,16071,1481,5,5,Excellent!,Positive,13
18040,30024,10983,3327,4,4,Good.,Positive,18
18041,185817,12486,686,5,5,Excellent!,Positive,14
18042,9503,1774,2071,3,3,Okay.,Neutral,20
18043,46614,4209,1039,1,1,Terrible.,Negative,3
18044,166095,15027,619,3,3,Okay.,Neutral,9
18045,95955,15825,1197,4,4,Good.,Positive,10
18046,172668,953,1141,2,2,Bad.,Negative,4
18047,12246,18416,1130,1,1,Terrible.,Negative,18
18048,171668,17211,2325,2,2,Bad.,Negative,11
18049,97333,18719,2980,4,4,Good.,Positive,20
18050,100330,10114,472,3,3,Okay.,Neutral,5
18051,172346,2140,3885,3,3,Okay.,Neutral,11
18052,125626,17129,1852,5,5,Excellent!,Positive,20
18053,136539,6626,164,3,3,Okay.,Neutral,0
18054,161890,6957,2804,4,4,Good.,Positive,17
18055,96890,16234,390,5,5,Excellent!,Positive,20
18056,191340,16583,2992,5,5,Excellent!,Positive,11
18057,97681,20905,2870,3,3,Okay.,Neutral,20
18058,7654,15390,1210,2,2,Bad.,Negative,14
18059,162474,259,322,4,4,Good.,Positive,6
18060,133142,4914,967,4,4,Good.,Positive,20
18061,104864,3377,3092,2,2,Bad.,Negative,9
18062,193644,18316,1473,4,4,Good.,Positive,13
18063,145535,18,2543,2,2,Bad.,Negative,19
18064,89401,20573,271,1,1,Terrible.,Negative,9
18065,44686,23969,200,5,5,Excellent!,Positive,9
18066,62085,20583,3354,4,4,Good.,Positive,3
18067,64988,6163,52,1,1,Terrible.,Negative,12
18068,10885,4555,3097,4,4,Good.,Positive,1
18069,173363,6638,1890,5,5,Excellent!,Positive,19
18070,97904,19245,2951,1,1,Terrible.,Negative,15
18071,93866,21851,1282,3,3,Okay.,Neutral,18
18072,58546,18638,66,1,1,Terrible.,Negative,2
18073,171307,4244,1990,3,3,Okay.,Neutral,0
18074,189626,15543,2370,1,1,Terrible.,Negative,7
18075,136827,4722,995,3,3,Okay.,Neutral,8
18076,155553,5747,34,5,5,Excellent!,Positive,17
18077,33408,18345,1467,5,5,Excellent!,Positive,6
18078,53668,17223,3455,4,4,Good.,Positive,16
18079,84809,11021,298,4,4,Good.,Positive,15
18080,74880,17463,196,1,1,Terrible.,Negative,0
18081,72695,13094,1697,2,2,Bad.,Negative,5
18082,194467,16987,1168,3,3,Okay.,Neutral,1
18083,48404,24099,185,1,1,Terrible.,Negative,9
18084,40638,10367,75,5,5,Excellent!,Positive,4
18085,180988,24021,1660,2,2,Bad.,Negative,20
18086,180525,21042,3496,1,1,Terrible.,Negative,0
18087,166782,7323,1062,3,3,Okay.,Neutral,17
18088,25117,103,3746,3,3,Okay.,Neutral,9
18089,45483,13039,1947,4,4,Good.,Positive,18
18090,196998,17288,2206,1,1,Terrible.,Negative,10
18091,83171,18660,3220,3,3,Okay.,Neutral,8
18092,180032,591,3885,2,2,Bad.,Negative,14
18093,132176,15317,61,2,2,Bad.,Negative,18
18094,14798,4072,2390,2,2,Bad.,Negative,13
18095,109962,4724,2928,1,1,Terrible.,Negative,7
18096,103004,4007,2565,1,1,Terrible.,Negative,11
18097,174099,23552,2958,1,1,Terrible.,Negative,4
18098,38914,6877,2928,2,2,Bad.,Negative,20
18099,11064,9933,3545,4,4,Good.,Positive,7
18100,149598,3218,40,3,3,Okay.,Neutral,17
18101,128265,8375,288,3,3,Okay.,Neutral,15
18102,7385,4727,504,5,5,Excellent!,Positive,15
18103,138628,1443,1077,3,3,Okay.,Neutral,9
18104,144925,17180,2837,5,5,Excellent!,Positive,16
18105,196857,23628,140,4,4,Good.,Positive,5
18106,31141,572,1735,3,3,Okay.,Neutral,10
18107,77198,24727,304,1,1,Terrible.,Negative,4
18108,21127,12172,3326,5,5,Excellent!,Positive,13
18109,87814,10642,2861,4,4,Good.,Positive,6
18110,187,5097,3854,3,3,Okay.,Neutral,15
18111,67023,19373,2089,1,1,Terrible.,Negative,10
18112,131884,738,1156,3,3,Okay.,Neutral,5
18113,112729,5959,2287,5,5,Excellent!,Positive,11
18114,64298,24252,1273,3,3,Okay.,Neutral,4
18115,87743,15221,2783,2,2,Bad.,Negative,2
18116,197333,19466,194,4,4,Good.,Positive,20
18117,63556,12767,1012,1,1,Terrible.,Negative,18
18118,184818,14941,1288,5,5,Excellent!,Positive,20
18119,194247,23412,2482,2,2,Bad.,Negative,2
18120,45526,3833,1465,2,2,Bad.,Negative,2
18121,53673,14138,347,3,3,Okay.,Neutral,18
18122,117415,1044,3220,1,1,Terrible.,Negative,7
18123,2164,5373,1499,5,5,Excellent!,Positive,1
18124,145190,11199,1592,4,4,Good.,Positive,9
18125,22834,20233,1728,1,1,Terrible.,Negative,5
18126,94736,3259,2680,4,4,Good.,Positive,0
18127,92141,16781,227,3,3,Okay.,Neutral,5
18128,20777,3959,470,3,3,Okay.,Neutral,0
18129,155060,6258,2685,2,2,Bad.,Negative,13
18130,6751,1038,1728,5,5,Excellent!,Positive,16
18131,179445,13959,348,4,4,Good.,Positive,9
18132,41012,20480,386,4,4,Good.,Positive,14
18133,62758,8120,3479,5,5,Excellent!,Positive,15
18134,185397,14733,615,2,2,Bad.,Negative,9
18135,84314,6913,492,5,5,Excellent!,Positive,14
18136,185135,20805,3745,2,2,Bad.,Negative,18
18137,5011,18624,560,1,1,Terrible.,Negative,9
18138,110971,10702,1267,2,2,Bad.,Negative,20
18139,193823,1092,2918,3,3,Okay.,Neutral,2
18140,77073,23960,1291,5,5,Excellent!,Positive,8
18141,99691,6267,423,1,1,Terrible.,Negative,13
18142,113699,827,2720,5,5,Excellent!,Positive,7
18143,169980,13475,246,1,1,Terrible.,Negative,13
18144,164663,9229,1699,3,3,Okay.,Neutral,15
18145,23393,22875,952,2,2,Bad.,Negative,0
18146,66035,16766,2629,5,5,Excellent!,Positive,1
18147,159288,16750,2556,1,1,Terrible.,Negative,5
18148,14334,7957,3492,3,3,Okay.,Neutral,17
18149,186958,7176,2204,2,2,Bad.,Negative,11
18150,173202,14676,3925,2,2,Bad.,Negative,12
18151,133195,18597,1003,4,4,Good.,Positive,3
18152,67476,21922,3750,1,1,Terrible.,Negative,16
18153,83922,10112,2894,3,3,Okay.,Neutral,12
18154,192776,9895,2609,2,2,Bad.,Negative,16
18155,163092,1772,2549,2,2,Bad.,Negative,17
18156,47899,5911,3652,4,4,Good.,Positive,2
18157,153859,17135,3267,4,4,Good.,Positive,7
18158,25088,16823,108,2,2,Bad.,Negative,0
18159,177447,18503,3386,1,1,Terrible.,Negative,20
18160,103618,3073,2709,4,4,Good.,Positive,7
18161,43801,18808,2920,2,2,Bad.,Negative,14
18162,94929,23452,813,3,3,Okay.,Neutral,17
18163,166077,371,861,3,3,Okay.,Neutral,2
18164,16169,4248,1826,5,5,Excellent!,Positive,17
18165,178293,23692,1378,2,2,Bad.,Negative,5
18166,173508,9602,2108,4,4,Good.,Positive,20
18167,107429,9813,2937,2,2,Bad.,Negative,1
18168,177509,17745,940,1,1,Terrible.,Negative,11
18169,149583,21439,345,1,1,Terrible.,Negative,8
18170,157242,23734,3374,1,1,Terrible.,Negative,3
18171,192586,2061,2646,4,4,Good.,Positive,14
18172,93909,7427,1699,1,1,Terrible.,Negative,18
18173,44447,11564,532,1,1,Terrible.,Negative,0
18174,77405,4944,3726,4,4,Good.,Positive,12
18175,181760,22328,2769,5,5,Excellent!,Positive,15
18176,95924,11915,1831,4,4,Good.,Positive,6
18177,186216,18845,1728,1,1,Terrible.,Negative,10
18178,119378,15455,1506,5,5,Excellent!,Positive,10
18179,197620,14571,2420,1,1,Terrible.,Negative,3
18180,41881,2837,3206,3,3,Okay.,Neutral,3
18181,74782,6000,242,1,1,Terrible.,Negative,7
18182,169759,16686,1573,2,2,Bad.,Negative,12
18183,24920,22779,3988,4,4,Good.,Positive,2
18184,175834,22882,739,3,3,Okay.,Neutral,17
18185,116455,6161,3772,4,4,Good.,Positive,11
18186,99054,3160,2805,5,5,Excellent!,Positive,14
18187,32538,11627,2062,5,5,Excellent!,Positive,8
18188,5321,12060,3722,5,5,Excellent!,Positive,2
18189,176214,14037,330,5,5,Excellent!,Positive,6
18190,196197,5919,2125,4,4,Good.,Positive,20
18191,61606,9747,181,2,2,Bad.,Negative,7
18192,150870,859,1805,5,5,Excellent!,Positive,14
18193,2982,18846,919,3,3,Okay.,Neutral,17
18194,131672,3243,1105,4,4,Good.,Positive,9
18195,126967,23752,1854,1,1,Terrible.,Negative,1
18196,113442,15637,945,5,5,Excellent!,Positive,1
18197,70653,20032,2244,5,5,Excellent!,Positive,20
18198,56301,10647,3184,4,4,Good.,Positive,14
18199,152875,16417,2591,4,4,Good.,Positive,10
18200,83889,14280,1635,2,2,Bad.,Negative,3
18201,95250,5,3792,4,4,Good.,Positive,13
18202,143572,3996,3027,2,2,Bad.,Negative,17
18203,61373,5277,1669,5,5,Excellent!,Positive,19
18204,134441,17941,3805,2,2,Bad.,Negative,20
18205,144663,17961,24,5,5,Excellent!,Positive,0
18206,99947,8948,1278,5,5,Excellent!,Positive,17
18207,168660,17752,3405,5,5,Excellent!,Positive,15
18208,8700,22187,2844,1,1,Terrible.,Negative,6
18209,115846,19884,1274,3,3,Okay.,Neutral,10
18210,91929,6638,2326,1,1,Terrible.,Negative,6
18211,98718,12799,1890,2,2,Bad.,Negative,2
18212,183462,21508,2255,2,2,Bad.,Negative,15
18213,64540,11246,3621,1,1,Terrible.,Negative,7
18214,96985,21864,188,1,1,Terrible.,Negative,16
18215,116544,6085,1102,1,1,Terrible.,Negative,6
18216,41372,14744,1423,2,2,Bad.,Negative,13
18217,172559,3136,2442,4,4,Good.,Positive,13
18218,174208,21204,1172,3,3,Okay.,Neutral,14
18219,44289,6671,2622,1,1,Terrible.,Negative,17
18220,164515,12118,3739,2,2,Bad.,Negative,4
18221,163712,17350,242,5,5,Excellent!,Positive,16
18222,33129,12981,1016,5,5,Excellent!,Positive,4
18223,51979,17743,2802,5,5,Excellent!,Positive,15
18224,157941,5925,2708,5,5,Excellent!,Positive,20
18225,112310,24818,1349,2,2,Bad.,Negative,6
18226,126112,12518,2547,5,5,Excellent!,Positive,6
18227,192010,19366,1277,2,2,Bad.,Negative,13
18228,163161,19529,2453,3,3,Okay.,Neutral,4
18229,80874,1688,1553,5,5,Excellent!,Positive,2
18230,99901,21032,3610,3,3,Okay.,Neutral,14
18231,177575,11488,1552,4,4,Good.,Positive,8
18232,111754,13212,2945,2,2,Bad.,Negative,12
18233,81268,5722,2160,4,4,Good.,Positive,12
18234,133976,13333,2412,4,4,Good.,Positive,15
18235,133854,14482,3129,3,3,Okay.,Neutral,0
18236,119366,10772,365,2,2,Bad.,Negative,4
18237,199763,4278,3207,5,5,Excellent!,Positive,19
18238,1198,16073,13,1,1,Terrible.,Negative,9
18239,48910,17012,1639,1,1,Terrible.,Negative,20
18240,195015,22774,2564,4,4,Good.,Positive,0
18241,91911,22160,2338,4,4,Good.,Positive,12
18242,12157,23080,696,2,2,Bad.,Negative,3
18243,156764,18824,307,1,1,Terrible.,Negative,7
18244,40027,10382,807,3,3,Okay.,Neutral,15
18245,17933,14628,3710,1,1,Terrible.,Negative,17
18246,172445,7665,772,5,5,Excellent!,Positive,9
18247,76333,18360,3376,2,2,Bad.,Negative,0
18248,171347,23046,616,1,1,Terrible.,Negative,6
18249,181522,24168,3650,2,2,Bad.,Negative,3
18250,185226,13368,3132,2,2,Bad.,Negative,19
18251,75208,1694,519,1,1,Terrible.,Negative,10
18252,53527,13380,3704,1,1,Terrible.,Negative,18
18253,50333,5610,2799,3,3,Okay.,Neutral,9
18254,4502,9951,3269,2,2,Bad.,Negative,18
18255,127658,2928,2287,1,1,Terrible.,Negative,7
18256,22441,8090,1335,2,2,Bad.,Negative,4
18257,26714,424,1551,4,4,Good.,Positive,0
18258,60905,16657,989,3,3,Okay.,Neutral,9
18259,86836,9103,2928,4,4,Good.,Positive,5
18260,116516,9614,2891,4,4,Good.,Positive,12
18261,28085,21927,3976,3,3,Okay.,Neutral,7
18262,34352,19072,1416,5,5,Excellent!,Positive,17
18263,114319,11682,1719,3,3,Okay.,Neutral,4
18264,47083,11451,2829,1,1,Terrible.,Negative,12
18265,15762,21578,2914,2,2,Bad.,Negative,5
18266,195234,8056,3244,2,2,Bad.,Negative,5
18267,71578,11443,3742,1,1,Terrible.,Negative,2
18268,44862,2278,667,5,5,Excellent!,Positive,9
18269,45406,19596,1354,3,3,Okay.,Neutral,6
18270,194249,4483,2905,1,1,Terrible.,Negative,12
18271,43175,22541,1105,2,2,Bad.,Negative,2
18272,159522,19502,2958,3,3,Okay.,Neutral,0
18273,21430,2660,1500,4,4,Good.,Positive,3
18274,63548,21073,1421,5,5,Excellent!,Positive,20
18275,10190,22588,419,1,1,Terrible.,Negative,4
18276,38565,16880,3660,5,5,Excellent!,Positive,18
18277,105662,9408,75,2,2,Bad.,Negative,7
18278,118339,3148,1465,2,2,Bad.,Negative,16
18279,195039,5418,3444,5,5,Excellent!,Positive,8
18280,163156,15496,1618,4,4,Good.,Positive,10
18281,172715,12491,808,3,3,Okay.,Neutral,2
18282,175219,16643,3809,3,3,Okay.,Neutral,17
18283,128229,1017,304,5,5,Excellent!,Positive,8
18284,140103,8935,447,3,3,Okay.,Neutral,14
18285,38195,19520,394,1,1,Terrible.,Negative,1
18286,193056,6794,233,2,2,Bad.,Negative,14
18287,57557,18546,569,1,1,Terrible.,Negative,6
18288,158482,1516,2152,5,5,Excellent!,Positive,7
18289,16992,2017,1422,2,2,Bad.,Negative,4
18290,100699,16117,2254,3,3,Okay.,Neutral,20
18291,103459,17674,2581,3,3,Okay.,Neutral,20
18292,47245,4212,2187,4,4,Good.,Positive,17
18293,78145,23208,2652,2,2,Bad.,Negative,18
18294,100679,12841,2150,3,3,Okay.,Neutral,4
18295,36235,24900,3398,3,3,Okay.,Neutral,16
18296,79652,14660,1919,2,2,Bad.,Negative,9
18297,5138,6520,2519,4,4,Good.,Positive,2
18298,38809,4237,2652,1,1,Terrible.,Negative,14
18299,16453,4152,556,2,2,Bad.,Negative,0
18300,108054,17786,1349,1,1,Terrible.,Negative,11
18301,141515,17859,536,5,5,Excellent!,Positive,15
18302,57861,4761,278,3,3,Okay.,Neutral,5
18303,108824,18312,2837,1,1,Terrible.,Negative,3
18304,1338,15640,2854,3,3,Okay.,Neutral,9
18305,187092,22211,1487,1,1,Terrible.,Negative,11
18306,13619,3050,3864,1,1,Terrible.,Negative,8
18307,49985,1938,3858,2,2,Bad.,Negative,4
18308,114022,6235,3012,4,4,Good.,Positive,0
18309,78643,6592,2734,4,4,Good.,Positive,3
18310,48142,22839,1640,1,1,Terrible.,Negative,8
18311,142775,5751,474,2,2,Bad.,Negative,17
18312,35466,3765,1220,5,5,Excellent!,Positive,13
18313,168740,14702,2032,5,5,Excellent!,Positive,3
18314,64294,8404,2928,1,1,Terrible.,Negative,10
18315,59466,22010,2199,5,5,Excellent!,Positive,0
18316,157740,21660,456,4,4,Good.,Positive,3
18317,106739,7027,2431,5,5,Excellent!,Positive,13
18318,162622,7505,1012,5,5,Excellent!,Positive,9
18319,83450,13496,3302,4,4,Good.,Positive,19
18320,58517,10103,1111,4,4,Good.,Positive,17
18321,194852,9698,3516,5,5,Excellent!,Positive,15
18322,28324,14940,1212,5,5,Excellent!,Positive,13
18323,110962,4857,2590,2,2,Bad.,Negative,12
18324,99052,10947,1533,4,4,Good.,Positive,14
18325,24008,8246,3648,3,3,Okay.,Neutral,15
18326,48960,22422,1612,4,4,Good.,Positive,10
18327,90351,23539,738,2,2,Bad.,Negative,20
18328,159899,1044,151,4,4,Good.,Positive,19
18329,123904,4960,1014,3,3,Okay.,Neutral,10
18330,69595,4922,2674,3,3,Okay.,Neutral,9
18331,171873,15669,1206,3,3,Okay.,Neutral,9
18332,139044,20829,1853,2,2,Bad.,Negative,13
18333,84657,1392,2571,1,1,Terrible.,Negative,1
18334,78170,24826,3971,4,4,Good.,Positive,0
18335,10211,13175,137,4,4,Good.,Positive,13
18336,191324,2230,855,2,2,Bad.,Negative,12
18337,92667,2049,438,5,5,Excellent!,Positive,10
18338,4130,23751,1963,5,5,Excellent!,Positive,5
18339,82569,14543,1605,3,3,Okay.,Neutral,7
18340,96930,23284,3946,5,5,Excellent!,Positive,11
18341,104265,23591,290,4,4,Good.,Positive,14
18342,146199,24074,309,1,1,Terrible.,Negative,2
18343,113707,3303,1420,2,2,Bad.,Negative,11
18344,131460,24309,3403,3,3,Okay.,Neutral,14
18345,101173,18342,2533,4,4,Good.,Positive,11
18346,137459,3092,2590,4,4,Good.,Positive,10
18347,177389,15221,3843,3,3,Okay.,Neutral,18
18348,23670,8381,1896,4,4,Good.,Positive,11
18349,21082,18763,859,1,1,Terrible.,Negative,3
18350,177404,12282,933,5,5,Excellent!,Positive,4
18351,175403,18209,811,2,2,Bad.,Negative,2
18352,136537,22128,1147,5,5,Excellent!,Positive,4
18353,83892,19033,658,1,1,Terrible.,Negative,19
18354,108531,641,1239,2,2,Bad.,Negative,17
18355,189193,15049,1571,5,5,Excellent!,Positive,19
18356,107910,21944,476,4,4,Good.,Positive,20
18357,162207,243,2089,3,3,Okay.,Neutral,1
18358,99555,15296,2928,5,5,Excellent!,Positive,13
18359,5618,14423,3461,1,1,Terrible.,Negative,8
18360,66823,9056,2882,4,4,Good.,Positive,3
18361,70162,23848,3472,3,3,Okay.,Neutral,5
18362,175115,19322,1286,4,4,Good.,Positive,8
18363,55817,6820,3823,5,5,Excellent!,Positive,18
18364,24333,6220,595,2,2,Bad.,Negative,16
18365,79441,17477,928,5,5,Excellent!,Positive,0
18366,3443,4474,10,1,1,Terrible.,Negative,8
18367,33695,19784,1161,1,1,Terrible.,Negative,4
18368,164201,18416,361,5,5,Excellent!,Positive,2
18369,161497,2565,231,1,1,Terrible.,Negative,14
18370,14914,13028,2882,4,4,Good.,Positive,20
18371,98342,20144,2847,4,4,Good.,Positive,14
18372,8740,3627,801,2,2,Bad.,Negative,12
18373,40216,18352,2740,3,3,Okay.,Neutral,11
18374,72387,6509,1239,2,2,Bad.,Negative,5
18375,17594,6627,3290,3,3,Okay.,Neutral,3
18376,19795,24901,3116,4,4,Good.,Positive,9
18377,122666,313,1913,1,1,Terrible.,Negative,11
18378,25255,13527,2326,2,2,Bad.,Negative,0
18379,34439,10909,1249,1,1,Terrible.,Negative,4
18380,100758,19504,277,5,5,Excellent!,Positive,0
18381,104684,11617,466,3,3,Okay.,Neutral,2
18382,4481,6212,386,5,5,Excellent!,Positive,11
18383,74700,8883,3304,5,5,Excellent!,Positive,13
18384,71599,15995,1042,5,5,Excellent!,Positive,17
18385,98081,13567,1427,5,5,Excellent!,Positive,10
18386,13616,10096,257,3,3,Okay.,Neutral,20
18387,46861,17073,509,1,1,Terrible.,Negative,5
18388,52739,10927,3552,4,4,Good.,Positive,5
18389,95746,17069,3650,5,5,Excellent!,Positive,7
18390,68860,23113,3953,4,4,Good.,Positive,19
18391,178027,4328,1326,1,1,Terrible.,Negative,13
18392,77222,23595,1667,4,4,Good.,Positive,6
18393,9986,16845,3603,4,4,Good.,Positive,3
18394,14815,8619,2165,4,4,Good.,Positive,19
18395,198528,17293,2179,1,1,Terrible.,Negative,7
18396,122498,3132,3030,2,2,Bad.,Negative,17
18397,124540,10530,684,5,5,Excellent!,Positive,3
18398,40651,4127,1901,5,5,Excellent!,Positive,1
18399,74487,15667,387,1,1,Terrible.,Negative,6
18400,156515,15832,616,3,3,Okay.,Neutral,14
18401,135278,20835,1371,4,4,Good.,Positive,20
18402,35313,3831,759,1,1,Terrible.,Negative,17
18403,116597,17721,1627,2,2,Bad.,Negative,5
18404,29661,1319,391,2,2,Bad.,Negative,6
18405,49126,14407,3750,4,4,Good.,Positive,17
18406,123225,11244,1637,4,4,Good.,Positive,13
18407,11541,5656,3659,2,2,Bad.,Negative,18
18408,48995,7444,249,2,2,Bad.,Negative,2
18409,12992,23239,2252,2,2,Bad.,Negative,0
18410,99336,1153,1087,4,4,Good.,Positive,2
18411,54595,20805,3094,4,4,Good.,Positive,3
18412,99409,21931,1632,4,4,Good.,Positive,6
18413,179219,22582,2718,2,2,Bad.,Negative,7
18414,199742,7256,3574,5,5,Excellent!,Positive,9
18415,105964,15192,995,5,5,Excellent!,Positive,16
18416,194283,21656,1132,1,1,Terrible.,Negative,18
18417,13572,23643,843,3,3,Okay.,Neutral,12
18418,99793,11921,2166,1,1,Terrible.,Negative,5
18419,191243,15971,250,1,1,Terrible.,Negative,13
18420,177518,16476,3612,4,4,Good.,Positive,10
18421,175602,24134,1746,1,1,Terrible.,Negative,10
18422,88455,12497,2244,2,2,Bad.,Negative,1
18423,100519,6943,789,5,5,Excellent!,Positive,11
18424,72822,4916,2256,2,2,Bad.,Negative,5
18425,167075,7361,3687,2,2,Bad.,Negative,9
18426,56581,15159,2587,1,1,Terrible.,Negative,15
18427,60985,22329,3434,3,3,Okay.,Neutral,4
18428,52842,12680,1019,3,3,Okay.,Neutral,17
18429,137157,2364,2823,2,2,Bad.,Negative,5
18430,144684,4845,277,4,4,Good.,Positive,20
18431,70621,15939,2990,2,2,Bad.,Negative,9
18432,57571,9913,2287,5,5,Excellent!,Positive,2
18433,153009,5635,2312,3,3,Okay.,Neutral,14
18434,159156,1882,1244,1,1,Terrible.,Negative,13
18435,152440,24874,58,1,1,Terrible.,Negative,6
18436,5744,10418,2275,4,4,Good.,Positive,10
18437,32981,19857,906,1,1,Terrible.,Negative,13
18438,193881,17743,3725,3,3,Okay.,Neutral,11
18439,73419,18747,2554,1,1,Terrible.,Negative,3
18440,82102,12454,3775,5,5,Excellent!,Positive,8
18441,185820,6705,1037,4,4,Good.,Positive,10
18442,169379,8114,1544,1,1,Terrible.,Negative,19
18443,7948,16483,1742,2,2,Bad.,Negative,8
18444,181363,8467,831,2,2,Bad.,Negative,11
18445,42730,12851,3130,1,1,Terrible.,Negative,9
18446,170343,11867,3744,5,5,Excellent!,Positive,14
18447,105828,14960,1280,4,4,Good.,Positive,1
18448,40692,11491,768,4,4,Good.,Positive,10
18449,57453,19270,2287,3,3,Okay.,Neutral,4
18450,158953,378,439,3,3,Okay.,Neutral,15
18451,122796,4313,3287,3,3,Okay.,Neutral,16
18452,171111,11268,2876,2,2,Bad.,Negative,5
18453,4947,19501,1229,5,5,Excellent!,Positive,14
18454,43694,17091,714,1,1,Terrible.,Negative,8
18455,120585,1509,2528,5,5,Excellent!,Positive,4
18456,39005,13349,844,1,1,Terrible.,Negative,4
18457,191509,8140,1665,4,4,Good.,Positive,5
18458,238,7331,656,1,1,Terrible.,Negative,20
18459,3110,11403,3022,3,3,Okay.,Neutral,2
18460,106450,9379,35,5,5,Excellent!,Positive,19
18461,180082,14651,2577,4,4,Good.,Positive,15
18462,112540,392,2577,2,2,Bad.,Negative,12
18463,96599,13515,1045,4,4,Good.,Positive,20
18464,148922,9106,2409,5,5,Excellent!,Positive,14
18465,57434,3966,869,3,3,Okay.,Neutral,17
18466,20738,20894,3572,5,5,Excellent!,Positive,20
18467,107183,10619,3295,2,2,Bad.,Negative,15
18468,31411,6448,683,4,4,Good.,Positive,4
18469,91875,8709,906,3,3,Okay.,Neutral,5
18470,14257,21166,1853,5,5,Excellent!,Positive,2
18471,171413,19477,1719,4,4,Good.,Positive,2
18472,52135,14571,476,1,1,Terrible.,Negative,14
18473,166168,24981,1728,4,4,Good.,Positive,5
18474,62600,20232,3421,3,3,Okay.,Neutral,6
18475,28375,20456,2361,5,5,Excellent!,Positive,11
18476,153349,20300,1371,1,1,Terrible.,Negative,19
18477,114088,18078,1349,5,5,Excellent!,Positive,12
18478,87336,9943,464,3,3,Okay.,Neutral,3
18479,130301,21032,893,2,2,Bad.,Negative,13
18480,198247,17931,2652,4,4,Good.,Positive,4
18481,130477,10271,3573,5,5,Excellent!,Positive,13
18482,163969,13751,3207,2,2,Bad.,Negative,6
18483,188133,11449,892,3,3,Okay.,Neutral,9
18484,162081,16965,1915,2,2,Bad.,Negative,6
18485,185490,15100,2001,1,1,Terrible.,Negative,7
18486,37817,7592,3212,5,5,Excellent!,Positive,6
18487,81630,1407,1553,5,5,Excellent!,Positive,14
18488,178012,15430,1887,2,2,Bad.,Negative,20
18489,196094,2619,287,3,3,Okay.,Neutral,14
18490,134934,3487,179,1,1,Terrible.,Negative,9
18491,12331,4595,2475,3,3,Okay.,Neutral,6
18492,186788,20936,2068,5,5,Excellent!,Positive,19
18493,196202,11723,3140,4,4,Good.,Positive,12
18494,4560,7399,3702,1,1,Terrible.,Negative,18
18495,5429,22571,2937,3,3,Okay.,Neutral,6
18496,156000,13699,2827,3,3,Okay.,Neutral,16
18497,68778,6583,362,5,5,Excellent!,Positive,5
18498,112595,14452,1673,5,5,Excellent!,Positive,9
18499,96073,15604,1061,5,5,Excellent!,Positive,3
18500,99137,5454,2656,2,2,Bad.,Negative,19
18501,137916,11565,2000,4,4,Good.,Positive,11
18502,28448,16822,3262,4,4,Good.,Positive,20
18503,135823,12940,2442,4,4,Good.,Positive,20
18504,3407,9359,479,5,5,Excellent!,Positive,10
18505,78161,11265,3591,5,5,Excellent!,Positive,1
18506,53816,13006,1935,4,4,Good.,Positive,6
18507,159355,9703,251,5,5,Excellent!,Positive,6
18508,122377,21926,2073,2,2,Bad.,Negative,15
18509,48822,5249,1165,1,1,Terrible.,Negative,4
18510,197278,4324,1687,4,4,Good.,Positive,20
18511,120991,1042,445,2,2,Bad.,Negative,17
18512,80737,19860,3083,2,2,Bad.,Negative,7
18513,58277,23728,3610,1,1,Terrible.,Negative,4
18514,89496,8860,1649,2,2,Bad.,Negative,9
18515,69769,19737,3797,4,4,Good.,Positive,14
18516,63374,4460,2277,4,4,Good.,Positive,2
18517,4870,23454,2730,4,4,Good.,Positive,11
18518,154279,7881,3249,3,3,Okay.,Neutral,11
18519,15477,18560,1837,2,2,Bad.,Negative,7
18520,146850,16504,2022,1,1,Terrible.,Negative,0
18521,44522,13225,1437,5,5,Excellent!,Positive,7
18522,21287,14968,3898,4,4,Good.,Positive,17
18523,71365,17338,858,3,3,Okay.,Neutral,0
18524,151824,18187,3843,5,5,Excellent!,Positive,3
18525,20245,22704,2125,3,3,Okay.,Neutral,11
18526,177663,16597,1449,1,1,Terrible.,Negative,19
18527,82154,10096,1278,4,4,Good.,Positive,0
18528,100562,24438,819,3,3,Okay.,Neutral,3
18529,92895,2432,2812,2,2,Bad.,Negative,10
18530,40667,21275,1640,3,3,Okay.,Neutral,9
18531,166567,6785,2800,4,4,Good.,Positive,15
