Payment_ID,Order_ID,Payment_Mode_ID,Payment_Status,Transaction_Time,Gateway,Refund_Amount,Cashback_Amount
105977,105977,4,Success,15:34:00,Razorpay,0.0,0.0
105978,105978,2,Success,10:46:17,PhonePe,0.0,0.0
105979,105979,6,Success,19:32:16,Razorpay,0.0,0.0
105980,105980,1,Success,02:01:40,HDFC,0.0,54.1
105981,105981,5,Success,06:25:39,Razorpay,0.0,0.0
105982,105982,4,Success,11:47:12,PhonePe,0.0,0.0
105983,105983,2,Success,11:32:22,HDFC,0.0,0.0
105984,105984,3,Failed,12:49:02,HDFC,0.0,0.0
105985,105985,2,Success,12:46:31,HDFC,0.0,0.0
105986,105986,2,Success,10:47:19,HDFC,0.0,0.0
105987,105987,5,Success,12:58:02,PhonePe,0.0,45.79
105988,105988,5,Success,15:19:13,Razorpay,0.0,0.0
105989,105989,3,Refunded,11:06:15,PhonePe,4816.46,0.0
105990,105990,4,Success,19:26:40,PhonePe,0.0,0.0
105991,105991,3,Refunded,17:12:08,ICICI,1026.23,0.0
105992,105992,4,Success,10:26:50,Razorpay,0.0,0.0
105993,105993,1,Success,10:36:01,Razorpay,0.0,0.0
105994,105994,5,Success,11:49:07,Razorpay,0.0,0.0
105995,105995,1,Success,11:29:16,Paytm,0.0,0.0
105996,105996,6,Success,21:35:34,Paytm,0.0,0.0
105997,105997,4,Success,17:46:21,Paytm,0.0,0.0
105998,105998,6,Success,12:02:21,Paytm,0.0,0.0
105999,105999,3,Success,07:52:38,Razorpay,0.0,0.0
106000,106000,4,Success,20:13:36,Paytm,0.0,0.0
106001,106001,2,Success,18:45:53,PhonePe,0.0,0.0
106002,106002,2,Success,19:16:08,Razorpay,0.0,0.0
106003,106003,5,Success,16:02:11,Razorpay,0.0,0.0
106004,106004,5,Success,22:50:49,PhonePe,0.0,0.0
106005,106005,2,Success,20:58:40,PhonePe,0.0,0.0
106006,106006,1,Success,18:55:02,HDFC,0.0,69.42
106007,106007,1,Success,18:22:47,HDFC,0.0,0.0
106008,106008,4,Success,17:11:59,Razorpay,0.0,0.0
106009,106009,1,Success,07:09:17,Paytm,0.0,0.0
106010,106010,4,Success,20:28:36,HDFC,0.0,0.0
106011,106011,2,Success,20:08:16,HDFC,0.0,27.72
106012,106012,3,Success,18:19:51,Paytm,0.0,0.0
106013,106013,4,Success,02:11:58,ICICI,0.0,0.0
106014,106014,1,Success,13:37:57,PhonePe,0.0,0.0
106015,106015,1,Success,07:55:53,PhonePe,0.0,0.0
106016,106016,4,Success,12:19:44,Paytm,0.0,0.0
106017,106017,3,Success,11:04:13,Paytm,0.0,0.0
106018,106018,4,Success,23:53:27,HDFC,0.0,0.0
106019,106019,3,Success,16:23:39,Paytm,0.0,16.74
106020,106020,3,Success,13:43:03,Paytm,0.0,0.0
106021,106021,5,Success,23:51:30,ICICI,0.0,0.0
106022,106022,2,Success,19:27:54,Razorpay,0.0,0.0
106023,106023,1,Success,21:50:59,PhonePe,0.0,0.0
106024,106024,5,Success,17:05:32,Paytm,0.0,0.0
106025,106025,6,Success,14:59:59,Razorpay,0.0,0.0
106026,106026,3,Success,12:14:17,ICICI,0.0,0.0
106027,106027,3,Success,08:12:34,PhonePe,0.0,0.0
106028,106028,6,Success,18:15:33,ICICI,0.0,0.0
106029,106029,4,Success,14:05:39,PhonePe,0.0,40.5
106030,106030,5,Success,10:59:14,Paytm,0.0,0.0
106031,106031,6,Success,13:58:48,HDFC,0.0,0.0
106032,106032,6,Success,15:37:58,Razorpay,0.0,0.0
106033,106033,2,Success,12:45:00,ICICI,0.0,0.0
106034,106034,6,Success,11:52:01,Razorpay,0.0,0.0
106035,106035,3,Success,19:54:18,Paytm,0.0,0.0
106036,106036,1,Success,18:42:39,Paytm,0.0,29.76
106037,106037,1,Success,23:39:48,Paytm,0.0,0.0
106038,106038,6,Success,05:22:23,Paytm,0.0,0.0
106039,106039,2,Success,16:38:35,Paytm,0.0,0.0
106040,106040,3,Success,07:52:39,ICICI,0.0,0.0
106041,106041,3,Success,11:58:32,HDFC,0.0,0.0
106042,106042,2,Success,12:20:19,PhonePe,0.0,0.0
106043,106043,6,Success,13:39:45,PhonePe,0.0,0.0
106044,106044,2,Success,12:04:12,HDFC,0.0,0.0
106045,106045,6,Success,14:01:40,Paytm,0.0,0.0
106046,106046,3,Success,18:06:01,ICICI,0.0,0.0
106047,106047,4,Success,09:23:08,Razorpay,0.0,0.0
106048,106048,6,Success,11:38:40,ICICI,0.0,0.0
106049,106049,1,Success,09:57:29,Paytm,0.0,0.0
106050,106050,1,Success,13:41:15,ICICI,0.0,73.79
106051,106051,6,Success,12:52:59,Paytm,0.0,0.0
106052,106052,5,Success,15:32:42,Paytm,0.0,0.0
106053,106053,1,Success,18:02:20,PhonePe,0.0,0.0
106054,106054,3,Success,19:44:18,Paytm,0.0,0.0
106055,106055,1,Success,12:07:06,Paytm,0.0,0.0
106056,106056,4,Success,13:44:48,PhonePe,0.0,0.0
106057,106057,6,Success,16:36:19,HDFC,0.0,0.0
106058,106058,6,Success,11:03:26,Paytm,0.0,0.0
106059,106059,5,Success,07:43:17,Razorpay,0.0,0.0
106060,106060,3,Success,13:40:52,PhonePe,0.0,0.0
106061,106061,3,Success,19:18:07,PhonePe,0.0,0.0
106062,106062,4,Success,16:05:49,PhonePe,0.0,0.0
106063,106063,5,Success,17:07:24,PhonePe,0.0,0.0
106064,106064,6,Success,10:23:32,HDFC,0.0,0.0
106065,106065,1,Success,09:20:01,Paytm,0.0,0.0
106066,106066,6,Success,15:10:49,Paytm,0.0,0.0
106067,106067,5,Success,09:13:31,PhonePe,0.0,0.0
106068,106068,2,Success,05:45:11,Razorpay,0.0,0.0
106069,106069,1,Success,09:53:37,HDFC,0.0,0.0
106070,106070,5,Success,09:21:37,PhonePe,0.0,0.0
106071,106071,5,Success,18:24:26,PhonePe,0.0,0.0
106072,106072,3,Success,00:37:23,Razorpay,0.0,82.18
106073,106073,5,Success,10:06:39,PhonePe,0.0,0.0
106074,106074,2,Success,17:41:04,Paytm,0.0,0.0
106075,106075,6,Success,20:42:41,ICICI,0.0,0.0
106076,106076,5,Success,13:01:51,Razorpay,0.0,0.0
106077,106077,4,Success,19:53:43,PhonePe,0.0,0.0
106078,106078,6,Success,19:57:37,Razorpay,0.0,0.0
106079,106079,6,Success,15:53:05,ICICI,0.0,59.97
106080,106080,1,Success,11:55:35,Razorpay,0.0,0.0
106081,106081,1,Success,10:29:11,ICICI,0.0,0.0
106082,106082,3,Success,18:02:02,ICICI,0.0,0.0
106083,106083,5,Success,14:33:24,Paytm,0.0,0.0
106084,106084,4,Success,20:00:23,Razorpay,0.0,0.0
106085,106085,2,Success,16:18:19,Razorpay,0.0,0.0
106086,106086,4,Success,19:29:51,ICICI,0.0,0.0
106087,106087,3,Success,11:05:55,PhonePe,0.0,0.0
106088,106088,1,Success,14:20:11,HDFC,0.0,0.0
106089,106089,2,Success,23:57:18,Paytm,0.0,236.58
106090,106090,6,Success,18:54:45,PhonePe,0.0,0.0
106091,106091,5,Success,15:53:37,Paytm,0.0,0.0
106092,106092,2,Success,15:38:56,HDFC,0.0,0.0
106093,106093,1,Success,23:54:24,Razorpay,0.0,0.0
106094,106094,1,Success,13:25:37,PhonePe,0.0,0.0
106095,106095,1,Success,20:40:07,PhonePe,0.0,0.0
106096,106096,2,Success,14:29:53,Paytm,0.0,0.0
106097,106097,3,Success,14:08:58,HDFC,0.0,87.08
106098,106098,6,Failed,20:38:52,ICICI,0.0,0.0
106099,106099,5,Success,17:49:31,PhonePe,0.0,0.0
106100,106100,3,Success,15:34:23,HDFC,0.0,0.0
106101,106101,2,Success,12:27:44,ICICI,0.0,0.0
106102,106102,5,Success,21:59:06,HDFC,0.0,0.0
106103,106103,4,Success,18:37:12,Razorpay,0.0,0.0
106104,106104,5,Success,14:05:19,Paytm,0.0,0.0
106105,106105,2,Success,20:11:18,ICICI,0.0,0.0
106106,106106,1,Success,02:00:27,PhonePe,0.0,0.0
106107,106107,4,Success,21:16:08,Paytm,0.0,0.0
106108,106108,4,Success,18:14:12,PhonePe,0.0,0.0
106109,106109,6,Success,00:26:56,Paytm,0.0,0.0
106110,106110,5,Failed,17:56:08,HDFC,0.0,0.0
106111,106111,3,Success,18:48:41,Razorpay,0.0,0.0
106112,106112,5,Success,22:42:00,ICICI,0.0,134.77
106113,106113,1,Success,16:05:59,Razorpay,0.0,0.0
106114,106114,3,Success,10:48:35,ICICI,0.0,0.0
106115,106115,1,Success,06:18:30,ICICI,0.0,0.0
106116,106116,4,Success,13:22:57,ICICI,0.0,0.0
106117,106117,5,Success,19:31:57,HDFC,0.0,0.0
106118,106118,2,Success,15:42:17,PhonePe,0.0,0.0
106119,106119,4,Success,10:34:23,Paytm,0.0,0.0
106120,106120,4,Success,11:17:07,PhonePe,0.0,0.0
106121,106121,2,Refunded,13:33:07,Paytm,183.51,0.0
106122,106122,2,Success,18:38:58,Razorpay,0.0,0.0
106123,106123,2,Success,10:41:52,Paytm,0.0,0.0
106124,106124,5,Success,06:17:24,HDFC,0.0,0.0
106125,106125,6,Success,14:23:00,Razorpay,0.0,0.0
106126,106126,5,Success,09:52:21,HDFC,0.0,0.0
106127,106127,4,Refunded,14:04:04,Paytm,1723.83,0.0
106128,106128,1,Success,14:44:31,Razorpay,0.0,0.0
106129,106129,3,Success,18:41:55,PhonePe,0.0,0.0
106130,106130,4,Success,18:33:37,Razorpay,0.0,0.0
106131,106131,2,Success,10:30:39,Paytm,0.0,0.0
106132,106132,3,Success,10:54:16,ICICI,0.0,0.0
106133,106133,2,Success,18:59:22,Paytm,0.0,0.0
106134,106134,1,Success,23:41:00,Paytm,0.0,0.0
106135,106135,3,Success,18:29:23,ICICI,0.0,0.0
106136,106136,1,Success,18:03:25,HDFC,0.0,0.0
106137,106137,4,Success,00:14:46,ICICI,0.0,0.0
106138,106138,2,Success,13:05:46,PhonePe,0.0,0.0
106139,106139,1,Success,18:50:24,Paytm,0.0,0.0
106140,106140,4,Success,14:16:08,PhonePe,0.0,0.0
106141,106141,1,Success,18:58:31,HDFC,0.0,0.0
106142,106142,3,Success,09:10:22,HDFC,0.0,0.0
106143,106143,5,Success,18:52:14,Paytm,0.0,0.0
106144,106144,3,Success,18:54:59,Razorpay,0.0,0.0
106145,106145,3,Success,19:40:39,HDFC,0.0,0.0
106146,106146,4,Success,10:13:05,ICICI,0.0,0.0
106147,106147,4,Success,10:21:04,HDFC,0.0,0.0
106148,106148,1,Success,09:24:57,Razorpay,0.0,0.0
106149,106149,1,Success,16:27:00,ICICI,0.0,0.0
106150,106150,3,Success,10:57:22,HDFC,0.0,0.0
106151,106151,4,Success,13:27:59,Razorpay,0.0,0.0
106152,106152,1,Success,18:56:29,Paytm,0.0,0.0
106153,106153,5,Success,21:02:35,ICICI,0.0,0.0
106154,106154,3,Success,09:10:16,ICICI,0.0,0.0
106155,106155,2,Success,19:12:05,Paytm,0.0,0.0
106156,106156,6,Refunded,13:54:04,PhonePe,1084.25,0.0
106157,106157,3,Success,18:00:38,HDFC,0.0,0.0
106158,106158,5,Success,11:08:39,Razorpay,0.0,0.0
106159,106159,6,Success,12:46:27,Razorpay,0.0,0.0
106160,106160,3,Success,07:02:35,PhonePe,0.0,0.0
106161,106161,1,Success,09:35:33,PhonePe,0.0,0.0
106162,106162,3,Success,17:29:58,Razorpay,0.0,0.0
106163,106163,5,Failed,11:39:19,Razorpay,0.0,0.0
106164,106164,3,Success,18:44:58,Paytm,0.0,0.0
106165,106165,6,Success,12:12:08,HDFC,0.0,0.0
106166,106166,1,Success,18:16:01,ICICI,0.0,0.0
106167,106167,2,Success,19:11:37,ICICI,0.0,45.87
106168,106168,2,Success,05:40:52,Paytm,0.0,0.0
106169,106169,4,Success,07:31:07,PhonePe,0.0,0.0
106170,106170,3,Success,14:22:16,ICICI,0.0,0.0
106171,106171,5,Success,19:25:46,HDFC,0.0,0.0
106172,106172,4,Success,14:15:31,Paytm,0.0,0.0
106173,106173,6,Failed,18:07:17,PhonePe,0.0,0.0
106174,106174,4,Refunded,19:23:19,HDFC,712.09,0.0
106175,106175,4,Success,12:19:42,HDFC,0.0,0.0
106176,106176,3,Success,20:57:29,HDFC,0.0,0.0
106177,106177,5,Success,11:15:22,Razorpay,0.0,0.0
106178,106178,4,Success,12:49:35,HDFC,0.0,0.0
106179,106179,3,Success,18:09:17,Paytm,0.0,0.0
106180,106180,1,Success,20:51:11,HDFC,0.0,0.0
106181,106181,1,Failed,22:29:02,Paytm,0.0,0.0
106182,106182,5,Success,18:12:34,HDFC,0.0,41.04
106183,106183,2,Success,19:40:05,Razorpay,0.0,19.83
106184,106184,3,Success,14:28:06,PhonePe,0.0,0.0
106185,106185,6,Success,19:43:12,Paytm,0.0,0.0
106186,106186,6,Success,16:18:04,ICICI,0.0,0.0
106187,106187,2,Success,07:49:59,HDFC,0.0,0.0
106188,106188,1,Success,20:18:51,Razorpay,0.0,0.0
106189,106189,2,Success,18:08:40,Razorpay,0.0,0.0
106190,106190,6,Failed,18:35:24,HDFC,0.0,0.0
106191,106191,2,Success,19:26:07,Razorpay,0.0,0.0
106192,106192,5,Success,22:11:10,Paytm,0.0,0.0
106193,106193,2,Success,16:50:06,Paytm,0.0,79.8
106194,106194,3,Success,12:12:20,Razorpay,0.0,0.0
106195,106195,4,Success,19:03:22,PhonePe,0.0,0.0
106196,106196,6,Success,18:02:07,Paytm,0.0,0.0
106197,106197,4,Success,22:32:52,Razorpay,0.0,0.0
106198,106198,5,Success,15:48:07,PhonePe,0.0,0.0
106199,106199,5,Success,16:26:06,ICICI,0.0,0.0
106200,106200,4,Success,11:46:42,Razorpay,0.0,0.0
106201,106201,5,Success,15:02:46,Paytm,0.0,0.0
106202,106202,5,Success,16:21:24,ICICI,0.0,0.0
106203,106203,3,Success,12:55:17,Razorpay,0.0,0.0
106204,106204,1,Refunded,12:46:49,ICICI,2711.54,0.0
106205,106205,6,Success,12:22:28,ICICI,0.0,0.0
106206,106206,6,Success,19:15:05,HDFC,0.0,0.0
106207,106207,1,Success,17:04:43,Paytm,0.0,0.0
106208,106208,1,Success,10:51:43,HDFC,0.0,0.0
106209,106209,6,Success,11:23:02,Razorpay,0.0,0.0
106210,106210,6,Success,18:46:53,ICICI,0.0,0.0
106211,106211,1,Success,13:55:46,HDFC,0.0,0.0
106212,106212,5,Success,06:33:08,Paytm,0.0,0.0
106213,106213,2,Success,16:52:50,ICICI,0.0,0.0
106214,106214,3,Success,14:16:40,ICICI,0.0,0.0
106215,106215,4,Success,18:09:15,Razorpay,0.0,201.6
106216,106216,4,Success,10:06:12,HDFC,0.0,0.0
106217,106217,1,Success,15:37:36,Razorpay,0.0,38.01
106218,106218,6,Success,19:17:30,Razorpay,0.0,79.27
106219,106219,1,Success,18:35:48,Razorpay,0.0,0.0
106220,106220,3,Success,18:08:31,Razorpay,0.0,91.49
106221,106221,3,Success,10:46:44,Paytm,0.0,0.0
106222,106222,1,Success,07:55:08,PhonePe,0.0,0.0
106223,106223,1,Refunded,23:15:06,Razorpay,1053.29,0.0
106224,106224,1,Success,12:57:12,Razorpay,0.0,0.0
106225,106225,3,Success,02:29:33,HDFC,0.0,0.0
106226,106226,1,Success,22:06:47,HDFC,0.0,0.0
106227,106227,2,Success,01:30:29,Paytm,0.0,0.0
106228,106228,5,Success,17:10:52,ICICI,0.0,0.0
106229,106229,6,Success,06:44:01,HDFC,0.0,0.0
106230,106230,2,Failed,09:27:23,PhonePe,0.0,47.7
106231,106231,4,Success,22:50:59,PhonePe,0.0,0.0
106232,106232,6,Success,13:45:33,PhonePe,0.0,0.0
106233,106233,1,Success,19:59:07,PhonePe,0.0,0.0
106234,106234,2,Success,17:03:04,ICICI,0.0,0.0
106235,106235,6,Success,10:38:01,ICICI,0.0,0.0
106236,106236,6,Success,09:45:30,Razorpay,0.0,0.0
106237,106237,3,Success,00:24:48,Razorpay,0.0,0.0
106238,106238,6,Success,02:46:45,PhonePe,0.0,0.0
106239,106239,5,Success,06:49:59,ICICI,0.0,0.0
106240,106240,6,Success,14:59:32,PhonePe,0.0,0.0
106241,106241,2,Success,11:57:16,HDFC,0.0,0.0
106242,106242,6,Success,08:48:32,Razorpay,0.0,0.0
106243,106243,5,Success,18:01:25,Paytm,0.0,0.0
106244,106244,1,Success,18:38:51,Paytm,0.0,60.1
106245,106245,3,Success,18:57:51,HDFC,0.0,0.0
106246,106246,6,Success,08:13:34,HDFC,0.0,0.0
106247,106247,5,Failed,18:37:06,ICICI,0.0,0.0
106248,106248,4,Success,11:22:13,Paytm,0.0,0.0
106249,106249,1,Success,20:57:05,PhonePe,0.0,0.0
106250,106250,3,Success,11:41:13,HDFC,0.0,142.95
106251,106251,2,Success,23:17:29,Paytm,0.0,0.0
106252,106252,2,Success,19:52:56,HDFC,0.0,133.79
106253,106253,4,Success,20:27:59,Paytm,0.0,0.0
106254,106254,6,Success,00:53:18,ICICI,0.0,0.0
106255,106255,1,Success,11:56:34,ICICI,0.0,150.47
106256,106256,5,Success,09:16:17,PhonePe,0.0,0.0
106257,106257,6,Success,20:49:23,Razorpay,0.0,0.0
106258,106258,2,Success,11:29:34,Razorpay,0.0,0.0
106259,106259,1,Success,19:28:42,HDFC,0.0,0.0
106260,106260,1,Success,07:00:41,PhonePe,0.0,0.0
106261,106261,6,Success,22:32:06,HDFC,0.0,23.45
106262,106262,1,Success,18:13:43,PhonePe,0.0,0.0
106263,106263,5,Success,08:00:08,Paytm,0.0,0.0
106264,106264,6,Success,20:27:34,ICICI,0.0,0.0
106265,106265,2,Success,19:16:52,ICICI,0.0,0.0
106266,106266,6,Success,15:09:43,Paytm,0.0,0.0
106267,106267,6,Success,12:46:37,ICICI,0.0,83.28
106268,106268,6,Success,08:47:38,Razorpay,0.0,0.0
106269,106269,5,Failed,17:28:10,Razorpay,0.0,0.0
106270,106270,3,Success,20:41:20,ICICI,0.0,0.0
106271,106271,3,Success,17:57:28,HDFC,0.0,0.0
106272,106272,5,Success,12:55:43,HDFC,0.0,0.0
106273,106273,5,Success,19:05:49,Razorpay,0.0,0.0
106274,106274,4,Success,12:17:26,HDFC,0.0,0.0
106275,106275,2,Success,01:20:37,Razorpay,0.0,113.88
106276,106276,1,Success,19:29:25,PhonePe,0.0,0.0
106277,106277,4,Success,17:01:24,ICICI,0.0,0.0
106278,106278,3,Success,20:19:51,HDFC,0.0,69.91
106279,106279,5,Success,20:11:42,PhonePe,0.0,0.0
106280,106280,4,Success,11:47:15,PhonePe,0.0,0.0
106281,106281,3,Success,12:47:42,Razorpay,0.0,0.0
106282,106282,5,Success,14:23:41,ICICI,0.0,0.0
106283,106283,5,Success,17:22:55,Razorpay,0.0,0.0
106284,106284,5,Success,10:37:52,ICICI,0.0,0.0
106285,106285,6,Success,13:01:37,ICICI,0.0,0.0
106286,106286,3,Success,08:12:30,Razorpay,0.0,80.69
106287,106287,3,Success,18:50:22,HDFC,0.0,0.0
106288,106288,3,Success,19:54:02,Paytm,0.0,0.0
106289,106289,5,Success,07:08:30,ICICI,0.0,0.0
106290,106290,1,Success,13:23:49,PhonePe,0.0,0.0
106291,106291,1,Success,10:44:49,Paytm,0.0,0.0
106292,106292,2,Success,12:09:46,ICICI,0.0,0.0
106293,106293,3,Success,08:08:47,HDFC,0.0,0.0
106294,106294,5,Failed,22:18:29,Paytm,0.0,0.0
106295,106295,3,Success,12:50:01,HDFC,0.0,0.0
106296,106296,1,Success,07:54:58,HDFC,0.0,0.0
106297,106297,5,Success,20:27:05,ICICI,0.0,0.0
106298,106298,5,Success,01:20:38,ICICI,0.0,0.0
106299,106299,5,Success,01:52:10,PhonePe,0.0,0.0
106300,106300,6,Success,16:58:09,HDFC,0.0,0.0
106301,106301,1,Success,16:08:25,ICICI,0.0,0.0
106302,106302,2,Success,17:33:00,PhonePe,0.0,0.0
106303,106303,3,Success,14:19:59,HDFC,0.0,0.0
106304,106304,3,Success,18:41:22,ICICI,0.0,0.0
106305,106305,5,Success,15:59:32,Paytm,0.0,0.0
106306,106306,3,Success,15:25:48,ICICI,0.0,0.0
106307,106307,5,Success,18:17:42,HDFC,0.0,0.0
106308,106308,2,Success,14:53:43,Razorpay,0.0,0.0
106309,106309,5,Success,22:11:38,PhonePe,0.0,0.0
106310,106310,3,Success,23:08:26,ICICI,0.0,0.0
106311,106311,1,Success,03:59:04,PhonePe,0.0,0.0
106312,106312,1,Success,16:49:48,Paytm,0.0,51.98
106313,106313,2,Success,09:30:24,HDFC,0.0,42.95
106314,106314,3,Success,11:32:51,Razorpay,0.0,0.0
106315,106315,3,Success,19:37:22,HDFC,0.0,0.0
106316,106316,6,Success,11:49:18,Razorpay,0.0,0.0
106317,106317,6,Success,20:59:45,PhonePe,0.0,0.0
106318,106318,2,Refunded,10:47:57,Paytm,1374.07,0.0
106319,106319,3,Success,12:38:03,Paytm,0.0,0.0
106320,106320,1,Success,19:46:08,ICICI,0.0,0.0
106321,106321,6,Success,15:13:03,ICICI,0.0,0.0
106322,106322,3,Success,16:33:52,ICICI,0.0,0.0
106323,106323,5,Success,13:03:26,HDFC,0.0,0.0
106324,106324,4,Success,12:18:25,Razorpay,0.0,0.0
106325,106325,2,Success,20:59:46,Paytm,0.0,0.0
106326,106326,3,Success,18:31:19,Razorpay,0.0,0.0
106327,106327,5,Success,18:31:20,PhonePe,0.0,92.02
106328,106328,6,Success,13:26:31,HDFC,0.0,0.0
106329,106329,1,Success,17:21:04,PhonePe,0.0,0.0
106330,106330,6,Success,14:34:28,PhonePe,0.0,79.4
106331,106331,5,Success,10:18:20,PhonePe,0.0,0.0
106332,106332,1,Success,10:07:16,HDFC,0.0,0.0
106333,106333,3,Success,19:28:52,Paytm,0.0,125.42
106334,106334,1,Success,13:32:28,ICICI,0.0,0.0
106335,106335,4,Success,11:07:11,HDFC,0.0,0.0
106336,106336,2,Success,18:22:36,ICICI,0.0,0.0
106337,106337,6,Success,19:06:45,ICICI,0.0,0.0
106338,106338,1,Success,20:03:44,PhonePe,0.0,0.0
106339,106339,5,Success,17:38:08,Paytm,0.0,0.0
106340,106340,5,Success,15:23:04,Paytm,0.0,0.0
106341,106341,2,Success,08:41:43,Razorpay,0.0,0.0
106342,106342,4,Success,15:57:33,HDFC,0.0,0.0
106343,106343,5,Success,17:36:23,Paytm,0.0,0.0
106344,106344,6,Success,22:46:55,ICICI,0.0,8.05
106345,106345,6,Success,06:17:52,HDFC,0.0,0.0
106346,106346,2,Success,15:55:32,Paytm,0.0,0.0
106347,106347,2,Refunded,19:56:37,Paytm,2706.86,0.0
106348,106348,5,Success,19:24:36,Razorpay,0.0,0.0
106349,106349,2,Success,10:12:37,PhonePe,0.0,0.0
106350,106350,3,Success,12:51:15,HDFC,0.0,0.0
106351,106351,2,Success,22:25:57,ICICI,0.0,0.0
106352,106352,4,Success,12:17:18,HDFC,0.0,0.0
106353,106353,3,Success,16:36:42,Paytm,0.0,14.59
106354,106354,6,Success,17:49:21,PhonePe,0.0,0.0
106355,106355,6,Success,18:40:09,Paytm,0.0,0.0
106356,106356,2,Success,22:02:40,Razorpay,0.0,0.0
106357,106357,1,Success,23:29:28,HDFC,0.0,0.0
106358,106358,3,Success,11:22:21,HDFC,0.0,0.0
106359,106359,1,Success,08:59:47,ICICI,0.0,0.0
106360,106360,4,Success,19:49:25,Razorpay,0.0,0.0
106361,106361,3,Success,21:43:59,HDFC,0.0,0.0
106362,106362,2,Success,12:59:47,HDFC,0.0,0.0
106363,106363,4,Success,02:32:37,HDFC,0.0,0.0
106364,106364,6,Success,16:16:12,PhonePe,0.0,0.0
106365,106365,5,Success,14:07:37,HDFC,0.0,0.0
106366,106366,5,Success,17:29:42,HDFC,0.0,0.0
106367,106367,2,Success,12:32:41,ICICI,0.0,0.0
106368,106368,3,Success,12:58:25,ICICI,0.0,0.0
106369,106369,5,Success,12:19:56,Razorpay,0.0,0.0
106370,106370,2,Success,17:41:42,HDFC,0.0,84.89
106371,106371,3,Success,08:34:20,ICICI,0.0,0.0
106372,106372,4,Success,12:10:42,Paytm,0.0,0.0
106373,106373,5,Success,19:34:41,Paytm,0.0,0.0
106374,106374,1,Success,15:43:11,ICICI,0.0,0.0
106375,106375,4,Success,12:21:43,Paytm,0.0,0.0
106376,106376,1,Success,18:01:34,Razorpay,0.0,47.9
106377,106377,4,Failed,16:39:14,Paytm,0.0,0.0
106378,106378,1,Success,11:42:30,PhonePe,0.0,122.39
106379,106379,3,Success,12:51:35,ICICI,0.0,0.0
106380,106380,6,Success,00:08:10,ICICI,0.0,42.04
106381,106381,3,Success,17:19:31,Razorpay,0.0,0.0
106382,106382,4,Refunded,20:46:29,HDFC,769.84,38.49
106383,106383,5,Success,18:39:48,PhonePe,0.0,0.0
106384,106384,4,Success,20:51:15,PhonePe,0.0,0.0
106385,106385,4,Success,11:15:25,HDFC,0.0,0.0
106386,106386,2,Success,19:49:20,ICICI,0.0,0.0
106387,106387,4,Success,18:52:48,ICICI,0.0,0.0
106388,106388,4,Success,09:15:35,ICICI,0.0,0.0
106389,106389,2,Success,18:00:18,Paytm,0.0,140.15
106390,106390,1,Success,19:36:18,HDFC,0.0,0.0
106391,106391,4,Success,16:02:45,HDFC,0.0,0.0
106392,106392,2,Success,16:26:45,PhonePe,0.0,0.0
106393,106393,2,Success,12:05:17,Paytm,0.0,0.0
106394,106394,5,Success,11:33:38,PhonePe,0.0,0.0
106395,106395,5,Success,12:15:35,Paytm,0.0,0.0
106396,106396,4,Success,15:30:09,Razorpay,0.0,0.0
106397,106397,4,Success,18:03:39,Razorpay,0.0,0.0
106398,106398,3,Success,16:49:21,PhonePe,0.0,0.0
106399,106399,2,Success,18:38:19,PhonePe,0.0,0.0
106400,106400,5,Success,12:15:00,Razorpay,0.0,27.77
106401,106401,4,Success,00:50:43,Paytm,0.0,0.0
106402,106402,4,Success,13:38:14,HDFC,0.0,0.0
106403,106403,2,Success,15:18:08,Razorpay,0.0,0.0
106404,106404,3,Success,17:55:59,ICICI,0.0,0.0
106405,106405,5,Success,13:08:26,PhonePe,0.0,90.37
106406,106406,3,Success,10:06:39,Paytm,0.0,0.0
106407,106407,4,Success,10:39:15,PhonePe,0.0,0.0
106408,106408,5,Success,20:46:45,Paytm,0.0,0.0
106409,106409,1,Success,19:41:35,ICICI,0.0,0.0
106410,106410,5,Success,07:42:07,Paytm,0.0,0.0
106411,106411,3,Success,15:28:33,Paytm,0.0,12.96
106412,106412,4,Success,18:52:33,PhonePe,0.0,0.0
106413,106413,6,Success,08:34:06,HDFC,0.0,0.0
106414,106414,1,Success,17:40:49,HDFC,0.0,0.0
106415,106415,6,Success,09:47:15,ICICI,0.0,0.0
106416,106416,6,Success,11:40:33,PhonePe,0.0,125.68
106417,106417,2,Success,20:37:11,Paytm,0.0,0.0
106418,106418,5,Success,19:53:53,PhonePe,0.0,0.0
106419,106419,3,Success,07:12:51,PhonePe,0.0,0.0
106420,106420,6,Failed,22:09:21,Paytm,0.0,0.0
106421,106421,4,Success,15:37:00,ICICI,0.0,68.95
106422,106422,3,Success,19:51:12,Paytm,0.0,0.0
106423,106423,3,Success,18:57:08,PhonePe,0.0,0.0
106424,106424,5,Success,19:34:50,HDFC,0.0,0.0
106425,106425,6,Refunded,11:25:15,ICICI,840.4,42.02
106426,106426,5,Success,19:25:50,PhonePe,0.0,0.0
106427,106427,1,Success,16:18:23,ICICI,0.0,0.0
106428,106428,5,Success,20:34:39,HDFC,0.0,0.0
106429,106429,6,Success,12:08:58,ICICI,0.0,0.0
106430,106430,3,Refunded,10:58:40,PhonePe,1224.33,0.0
106431,106431,6,Success,10:19:58,Paytm,0.0,0.0
106432,106432,1,Success,19:27:00,ICICI,0.0,68.53
106433,106433,4,Success,09:35:25,PhonePe,0.0,0.0
